provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
OR,2020-08-10,5,5,0,0,0
P,2020-08-10,0,0,0,0,0
PM,2020-08-10,308,308,0,0,0
PO,2020-08-10,17,17,0,0,0
S,2020-08-10,41,41,0,0,0
SA,2020-08-10,16,16,0,0,0
SE,2020-08-10,56,56,0,0,0
SG,2020-08-10,13,13,0,0,0
SO,2020-08-10,18,17,0,1,0
SS,2020-08-10,94,94,0,0,0
T,2020-08-10,56,56,0,0,0
TE,2020-08-10,21,20,0,0,1
TF,2020-08-10,24,24,0,0,0
TO,2020-08-10,70,70,0,0,0
V,2020-08-10,226,226,0,0,0
VA,2020-08-10,80,80,0,0,0
VI,2020-08-10,119,119,0,0,0
Z,2020-08-10,499,466,0,1,32
ZA,2020-08-10,4,4,0,0,0
A,2020-08-11,119,119,0,0,0
AB,2020-08-11,29,29,0,0,0
AL,2020-08-11,115,115,0,0,0
AV,2020-08-11,14,14,0,0,0
B,2020-08-11,766,766,0,0,0
BA,2020-08-11,23,23,0,0,0
BI,2020-08-11,320,320,0,0,0
BU,2020-08-11,59,59,0,0,0
C,2020-08-11,88,88,0,0,0
CA,2020-08-11,56,56,0,0,0
CC,2020-08-11,10,10,0,0,0
CE,2020-08-11,4,4,0,0,0
CO,2020-08-11,40,40,0,0,0
CR,2020-08-11,39,39,0,0,0
CS,2020-08-11,28,28,0,0,0
CU,2020-08-11,15,15,0,0,0
GC,2020-08-11,123,123,0,0,0
GI,2020-08-11,51,51,0,0,0
GR,2020-08-11,35,35,0,0,0
GU,2020-08-11,37,37,0,0,0
H,2020-08-11,5,5,0,0,0
HU,2020-08-11,84,77,0,0,7
J,2020-08-11,10,10,0,0,0
L,2020-08-11,82,78,0,4,0
LE,2020-08-11,7,7,0,0,0
LO,2020-08-11,71,71,0,0,0
LU,2020-08-11,8,8,0,0,0
M,2020-08-11,1913,1913,0,0,0
MA,2020-08-11,149,149,0,0,0
ME,2020-08-11,9,7,0,0,2
MU,2020-08-11,121,121,0,0,0
NA,2020-08-11,123,123,0,0,0
O,2020-08-11,26,26,0,0,0
OR,2020-08-11,6,6,0,0,0
P,2020-08-11,10,10,0,0,0
PM,2020-08-11,252,252,0,0,0
PO,2020-08-11,9,9,0,0,0
S,2020-08-11,74,74,0,0,0
SA,2020-08-11,44,43,0,1,0
SE,2020-08-11,54,54,0,0,0
SG,2020-08-11,11,11,0,0,0
SO,2020-08-11,7,7,0,0,0
SS,2020-08-11,70,70,0,0,0
T,2020-08-11,74,74,0,0,0
TE,2020-08-11,27,25,0,0,2
TF,2020-08-11,27,27,0,0,0
TO,2020-08-11,77,77,0,0,0
V,2020-08-11,214,214,0,0,0
VA,2020-08-11,54,54,0,0,0
VI,2020-08-11,170,170,0,0,0
Z,2020-08-11,263,230,0,0,33
ZA,2020-08-11,4,4,0,0,0
A,2020-08-12,108,108,0,0,0
AB,2020-08-12,26,26,0,0,0
AL,2020-08-12,128,128,0,0,0
AV,2020-08-12,9,9,0,0,0
B,2020-08-12,851,850,0,1,0
BA,2020-08-12,49,49,0,0,0
BI,2020-08-12,343,343,0,0,0
BU,2020-08-12,86,86,0,0,0
C,2020-08-12,107,107,0,0,0
CA,2020-08-12,60,60,0,0,0
CC,2020-08-12,18,18,0,0,0
CE,2020-08-12,2,2,0,0,0
CO,2020-08-12,18,18,0,0,0
CR,2020-08-12,43,43,0,0,0
CS,2020-08-12,37,37,0,0,0
CU,2020-08-12,8,8,0,0,0
GC,2020-08-12,157,157,0,0,0
GI,2020-08-12,46,46,0,0,0
GR,2020-08-12,56,56,0,0,0
GU,2020-08-12,41,41,0,0,0
H,2020-08-12,9,9,0,0,0
HU,2020-08-12,56,45,0,0,11
J,2020-08-12,20,20,0,0,0
L,2020-08-12,73,73,0,0,0
LE,2020-08-12,7,7,0,0,0
LO,2020-08-12,57,56,0,0,1
LU,2020-08-12,6,6,0,0,0
M,2020-08-12,1701,1701,0,0,0
MA,2020-08-12,198,198,0,0,0
ME,2020-08-12,8,8,0,0,0
MU,2020-08-12,142,142,0,0,0
NA,2020-08-12,94,94,0,0,0
O,2020-08-12,27,27,0,0,0
OR,2020-08-12,8,8,0,0,0
P,2020-08-12,7,7,0,0,0
PM,2020-08-12,264,264,0,0,0
PO,2020-08-12,18,18,0,0,0
S,2020-08-12,49,49,0,0,0
SA,2020-08-12,44,44,0,0,0
SE,2020-08-12,51,51,0,0,0
SG,2020-08-12,15,15,0,0,0
SO,2020-08-12,13,13,0,0,0
SS,2020-08-12,102,102,0,0,0
T,2020-08-12,68,68,0,0,0
TE,2020-08-12,18,18,0,0,0
TF,2020-08-12,25,25,0,0,0
TO,2020-08-12,85,85,0,0,0
V,2020-08-12,284,284,0,0,0
VA,2020-08-12,70,70,0,0,0
VI,2020-08-12,151,151,0,0,0
Z,2020-08-12,386,323,0,0,63
ZA,2020-08-12,12,12,0,0,0
A,2020-08-13,113,113,0,0,0
AB,2020-08-13,33,33,0,0,0
AL,2020-08-13,153,153,0,0,0
AV,2020-08-13,12,12,0,0,0
B,2020-08-13,826,825,0,1,0
BA,2020-08-13,41,41,0,0,0
BI,2020-08-13,193,193,0,0,0
BU,2020-08-13,76,76,0,0,0
C,2020-08-13,96,96,0,0,0
CA,2020-08-13,41,41,0,0,0
CC,2020-08-13,18,18,0,0,0
CE,2020-08-13,4,4,0,0,0
CO,2020-08-13,40,40,0,0,0
CR,2020-08-13,38,38,0,0,0
CS,2020-08-13,19,19,0,0,0
CU,2020-08-13,8,8,0,0,0
GC,2020-08-13,131,131,0,0,0
GI,2020-08-13,48,48,0,0,0
GR,2020-08-13,46,46,0,0,0
GU,2020-08-13,49,49,0,0,0
H,2020-08-13,10,10,0,0,0
HU,2020-08-13,43,32,0,0,11
J,2020-08-13,29,29,0,0,0
L,2020-08-13,49,49,0,0,0
LE,2020-08-13,8,8,0,0,0
LO,2020-08-13,57,57,0,0,0
LU,2020-08-13,8,8,0,0,0
M,2020-08-13,1633,1633,0,0,0
MA,2020-08-13,195,195,0,0,0
ME,2020-08-13,1,1,0,0,0
MU,2020-08-13,190,190,0,0,0
NA,2020-08-13,90,90,0,0,0
O,2020-08-13,17,17,0,0,0
OR,2020-08-13,12,12,0,0,0
P,2020-08-13,11,11,0,0,0
PM,2020-08-13,292,292,0,0,0
PO,2020-08-13,12,12,0,0,0
S,2020-08-13,46,46,0,0,0
SA,2020-08-13,29,29,0,0,0
SE,2020-08-13,63,63,0,0,0
SG,2020-08-13,12,12,0,0,0
SO,2020-08-13,17,17,0,0,0
SS,2020-08-13,85,85,0,0,0
T,2020-08-13,71,70,0,0,1
TE,2020-08-13,22,19,0,0,3
TF,2020-08-13,16,16,0,0,0
TO,2020-08-13,124,124,0,0,0
V,2020-08-13,274,274,0,0,0
VA,2020-08-13,70,70,0,0,0
VI,2020-08-13,81,81,0,0,0
Z,2020-08-13,393,321,0,0,72
ZA,2020-08-13,7,7,0,0,0
A,2020-08-14,127,127,0,0,0
AB,2020-08-14,36,36,0,0,0
AL,2020-08-14,157,157,0,0,0
AV,2020-08-14,6,6,0,0,0
B,2020-08-14,887,887,0,0,0
BA,2020-08-14,28,28,0,0,0
BI,2020-08-14,160,160,0,0,0
BU,2020-08-14,29,29,0,0,0
C,2020-08-14,113,113,0,0,0
CA,2020-08-14,63,63,0,0,0
CC,2020-08-14,16,16,0,0,0
CE,2020-08-14,9,9,0,0,0
CO,2020-08-14,52,52,0,0,0
CR,2020-08-14,28,28,0,0,0
CS,2020-08-14,34,34,0,0,0
CU,2020-08-14,16,16,0,0,0
GC,2020-08-14,163,162,0,0,1
GI,2020-08-14,53,52,0,1,0
GR,2020-08-14,53,53,0,0,0
GU,2020-08-14,34,34,0,0,0
H,2020-08-14,12,12,0,0,0
HU,2020-08-14,43,28,0,0,15
J,2020-08-14,17,17,0,0,0
L,2020-08-14,83,83,0,0,0
LE,2020-08-14,14,14,0,0,0
LO,2020-08-14,58,58,0,0,0
LU,2020-08-14,11,11,0,0,0
M,2020-08-14,2172,2172,0,0,0
MA,2020-08-14,220,220,0,0,0
ME,2020-08-14,6,6,0,0,0
MU,2020-08-14,174,174,0,0,0
NA,2020-08-14,87,87,0,0,0
O,2020-08-14,22,22,0,0,0
OR,2020-08-14,23,23,0,0,0
P,2020-08-14,21,21,0,0,0
PM,2020-08-14,290,290,0,0,0
PO,2020-08-14,12,12,0,0,0
S,2020-08-14,58,58,0,0,0
SA,2020-08-14,60,60,0,0,0
SE,2020-08-14,95,95,0,0,0
SG,2020-08-14,17,17,0,0,0
SO,2020-08-14,25,25,0,0,0
SS,2020-08-14,56,56,0,0,0
T,2020-08-14,86,86,0,0,0
TE,2020-08-14,25,23,0,0,2
TF,2020-08-14,25,25,0,0,0
TO,2020-08-14,94,94,0,0,0
V,2020-08-14,315,315,0,0,0
VA,2020-08-14,88,88,0,0,0
VI,2020-08-14,64,64,0,0,0
Z,2020-08-14,366,303,0,0,63
ZA,2020-08-14,18,18,0,0,0
A,2020-08-15,111,111,0,0,0
AB,2020-08-15,32,32,0,0,0
AL,2020-08-15,150,150,0,0,0
AV,2020-08-15,15,15,0,0,0
B,2020-08-15,562,562,0,0,0
BA,2020-08-15,14,14,0,0,0
BI,2020-08-15,312,312,0,0,0
BU,2020-08-15,73,73,0,0,0
C,2020-08-15,127,127,0,0,0
CA,2020-08-15,91,91,0,0,0
CC,2020-08-15,13,13,0,0,0
CE,2020-08-15,8,8,0,0,0
CO,2020-08-15,48,48,0,0,0
CR,2020-08-15,29,29,0,0,0
CS,2020-08-15,28,28,0,0,0
CU,2020-08-15,14,14,0,0,0
GC,2020-08-15,181,180,0,0,1
GI,2020-08-15,49,49,0,0,0
GR,2020-08-15,40,40,0,0,0
GU,2020-08-15,42,42,0,0,0
H,2020-08-15,4,4,0,0,0
HU,2020-08-15,33,23,0,0,10
J,2020-08-15,15,15,0,0,0
L,2020-08-15,62,62,0,0,0
LE,2020-08-15,10,10,0,0,0
LO,2020-08-15,48,48,0,0,0
LU,2020-08-15,11,11,0,0,0
M,2020-08-15,1099,1099,0,0,0
MA,2020-08-15,173,173,0,0,0
ME,2020-08-15,12,12,0,0,0
MU,2020-08-15,175,175,0,0,0
NA,2020-08-15,122,122,0,0,0
O,2020-08-15,29,29,0,0,0
OR,2020-08-15,18,18,0,0,0
P,2020-08-15,8,8,0,0,0
PM,2020-08-15,222,222,0,0,0
PO,2020-08-15,18,18,0,0,0
S,2020-08-15,52,52,0,0,0
SA,2020-08-15,52,52,0,0,0
SE,2020-08-15,73,73,0,0,0
SG,2020-08-15,17,17,0,0,0
SO,2020-08-15,15,14,0,1,0
SS,2020-08-15,90,90,0,0,0
T,2020-08-15,82,82,0,0,0
TE,2020-08-15,9,6,0,0,3
TF,2020-08-15,25,25,0,0,0
TO,2020-08-15,78,78,0,0,0
V,2020-08-15,248,248,0,0,0
VA,2020-08-15,67,67,0,0,0
VI,2020-08-15,91,91,0,0,0
Z,2020-08-15,328,223,0,0,105
ZA,2020-08-15,16,16,0,0,0
A,2020-08-16,127,127,0,0,0
AB,2020-08-16,32,32,0,0,0
AL,2020-08-16,84,84,0,0,0
AV,2020-08-16,16,16,0,0,0
B,2020-08-16,493,493,0,0,0
BA,2020-08-16,28,28,0,0,0
BI,2020-08-16,356,356,0,0,0
BU,2020-08-16,80,80,0,0,0
C,2020-08-16,83,83,0,0,0
CA,2020-08-16,52,52,0,0,0
CC,2020-08-16,9,9,0,0,0
CE,2020-08-16,1,1,0,0,0
CO,2020-08-16,64,64,0,0,0
CR,2020-08-16,19,19,0,0,0
CS,2020-08-16,31,31,0,0,0
CU,2020-08-16,17,17,0,0,0
GC,2020-08-16,118,116,0,0,2
GI,2020-08-16,50,50,0,0,0
GR,2020-08-16,36,36,0,0,0
GU,2020-08-16,31,31,0,0,0
H,2020-08-16,6,6,0,0,0
HU,2020-08-16,29,13,0,0,16
J,2020-08-16,27,27,0,0,0
L,2020-08-16,64,64,0,0,0
LE,2020-08-16,3,3,0,0,0
LO,2020-08-16,53,52,0,0,1
LU,2020-08-16,5,5,0,0,0
M,2020-08-16,830,830,0,0,0
MA,2020-08-16,202,202,0,0,0
ME,2020-08-16,4,4,0,0,0
MU,2020-08-16,128,128,0,0,0
NA,2020-08-16,78,78,0,0,0
O,2020-08-16,24,24,0,0,0
OR,2020-08-16,21,21,0,0,0
P,2020-08-16,18,18,0,0,0
PM,2020-08-16,218,218,0,0,0
PO,2020-08-16,8,8,0,0,0
S,2020-08-16,54,54,0,0,0
SA,2020-08-16,35,35,0,0,0
SE,2020-08-16,46,46,0,0,0
SG,2020-08-16,21,21,0,0,0
SO,2020-08-16,17,17,0,0,0
SS,2020-08-16,74,74,0,0,0
T,2020-08-16,82,82,0,0,0
TE,2020-08-16,26,23,0,0,3
TF,2020-08-16,25,25,0,0,0
TO,2020-08-16,67,67,0,0,0
V,2020-08-16,181,181,0,0,0
VA,2020-08-16,59,59,0,0,0
VI,2020-08-16,104,104,0,0,0
Z,2020-08-16,272,186,0,0,86
ZA,2020-08-16,11,11,0,0,0
A,2020-08-17,162,162,0,0,0
AB,2020-08-17,45,45,0,0,0
AL,2020-08-17,146,146,0,0,0
AV,2020-08-17,17,17,0,0,0
B,2020-08-17,813,813,0,0,0
BA,2020-08-17,23,23,0,0,0
BI,2020-08-17,422,422,0,0,0
BU,2020-08-17,114,114,0,0,0
C,2020-08-17,133,133,0,0,0
CA,2020-08-17,61,61,0,0,0
CC,2020-08-17,23,23,0,0,0
CE,2020-08-17,14,14,0,0,0
CO,2020-08-17,54,54,0,0,0
CR,2020-08-17,39,39,0,0,0
CS,2020-08-17,46,46,0,0,0
CU,2020-08-17,16,16,0,0,0
GC,2020-08-17,204,204,0,0,0
GI,2020-08-17,67,67,0,0,0
GR,2020-08-17,61,61,0,0,0
GU,2020-08-17,47,47,0,0,0
H,2020-08-17,4,4,0,0,0
HU,2020-08-17,43,27,0,0,16
J,2020-08-17,19,19,0,0,0
L,2020-08-17,109,108,0,1,0
LE,2020-08-17,3,3,0,0,0
LO,2020-08-17,75,75,0,0,0
LU,2020-08-17,30,30,0,0,0
M,2020-08-17,1363,1363,0,0,0
MA,2020-08-17,230,230,0,0,0
ME,2020-08-17,10,10,0,0,0
MU,2020-08-17,218,218,0,0,0
NA,2020-08-17,91,91,0,0,0
O,2020-08-17,22,22,0,0,0
OR,2020-08-17,19,19,0,0,0
P,2020-08-17,24,24,0,0,0
PM,2020-08-17,360,360,0,0,0
PO,2020-08-17,22,22,0,0,0
S,2020-08-17,54,54,0,0,0
SA,2020-08-17,26,26,0,0,0
SE,2020-08-17,80,80,0,0,0
SG,2020-08-17,22,22,0,0,0
SO,2020-08-17,14,14,0,0,0
SS,2020-08-17,128,128,0,0,0
T,2020-08-17,100,100,0,0,0
TE,2020-08-17,30,22,0,0,8
TF,2020-08-17,27,27,0,0,0
TO,2020-08-17,94,94,0,0,0
V,2020-08-17,296,296,0,0,0
VA,2020-08-17,87,87,0,0,0
VI,2020-08-17,132,132,0,0,0
Z,2020-08-17,325,170,0,0,155
ZA,2020-08-17,5,5,0,0,0
A,2020-08-18,152,152,0,0,0
AB,2020-08-18,36,36,0,0,0
AL,2020-08-18,122,122,0,0,0
AV,2020-08-18,20,20,0,0,0
B,2020-08-18,888,886,0,2,0
BA,2020-08-18,28,28,0,0,0
BI,2020-08-18,342,342,0,0,0
BU,2020-08-18,70,70,0,0,0
C,2020-08-18,148,148,0,0,0
CA,2020-08-18,90,90,0,0,0
CC,2020-08-18,42,42,0,0,0
CE,2020-08-18,7,7,0,0,0
CO,2020-08-18,58,58,0,0,0
CR,2020-08-18,55,55,0,0,0
CS,2020-08-18,59,59,0,0,0
CU,2020-08-18,18,18,0,0,0
GC,2020-08-18,192,192,0,0,0
GI,2020-08-18,72,71,0,1,0
GR,2020-08-18,69,69,0,0,0
GU,2020-08-18,55,55,0,0,0
H,2020-08-18,9,9,0,0,0
HU,2020-08-18,45,2,0,0,43
J,2020-08-18,28,28,0,0,0
L,2020-08-18,91,89,0,2,0
LE,2020-08-18,14,14,0,0,0
LO,2020-08-18,83,83,0,0,0
LU,2020-08-18,42,42,0,0,0
M,2020-08-18,2663,2663,0,0,0
MA,2020-08-18,199,199,0,0,0
ME,2020-08-18,8,8,0,0,0
MU,2020-08-18,184,184,0,0,0
NA,2020-08-18,103,103,0,0,0
O,2020-08-18,30,30,0,0,0
OR,2020-08-18,11,11,0,0,0
P,2020-08-18,17,17,0,0,0
PM,2020-08-18,306,306,0,0,0
PO,2020-08-18,25,25,0,0,0
S,2020-08-18,64,64,0,0,0
SA,2020-08-18,51,51,0,0,0
SE,2020-08-18,115,115,0,0,0
SG,2020-08-18,30,30,0,0,0
SO,2020-08-18,17,17,0,0,0
SS,2020-08-18,102,102,0,0,0
T,2020-08-18,106,106,0,0,0
TE,2020-08-18,24,1,0,0,23
TF,2020-08-18,33,33,0,0,0
TO,2020-08-18,106,106,0,0,0
V,2020-08-18,286,286,0,0,0
VA,2020-08-18,103,102,0,1,0
VI,2020-08-18,120,120,0,0,0
Z,2020-08-18,339,5,0,0,334
ZA,2020-08-18,13,13,0,0,0
A,2020-08-19,164,164,0,0,0
AB,2020-08-19,35,35,0,0,0
AL,2020-08-19,101,101,0,0,0
AV,2020-08-19,42,42,0,0,0
B,2020-08-19,836,833,0,3,0
BA,2020-08-19,39,39,0,0,0
BI,2020-08-19,378,378,0,0,0
BU,2020-08-19,70,70,0,0,0
C,2020-08-19,104,104,0,0,0
CA,2020-08-19,71,71,0,0,0
CC,2020-08-19,53,53,0,0,0
CE,2020-08-19,0,0,0,0,0
CO,2020-08-19,74,74,0,0,0
CR,2020-08-19,74,74,0,0,0
CS,2020-08-19,54,54,0,0,0
CU,2020-08-19,16,16,0,0,0
GC,2020-08-19,156,155,0,0,1
GI,2020-08-19,63,63,0,0,0
GR,2020-08-19,61,61,0,0,0
GU,2020-08-19,51,51,0,0,0
H,2020-08-19,9,9,0,0,0
HU,2020-08-19,46,2,0,0,44
J,2020-08-19,34,34,0,0,0
L,2020-08-19,73,72,0,1,0
LE,2020-08-19,17,17,0,0,0
LO,2020-08-19,87,86,0,0,1
LU,2020-08-19,91,91,0,0,0
M,2020-08-19,2923,2923,0,0,0
MA,2020-08-19,168,168,0,0,0
ME,2020-08-19,7,7,0,0,0
MU,2020-08-19,206,206,0,0,0
NA,2020-08-19,114,114,0,0,0
O,2020-08-19,29,29,0,0,0
OR,2020-08-19,16,16,0,0,0
P,2020-08-19,12,12,0,0,0
PM,2020-08-19,331,331,0,0,0
PO,2020-08-19,38,38,0,0,0
S,2020-08-19,38,38,0,0,0
SA,2020-08-19,83,83,0,0,0
SE,2020-08-19,125,125,0,0,0
SG,2020-08-19,15,15,0,0,0
SO,2020-08-19,12,12,0,0,0
SS,2020-08-19,139,139,0,0,0
T,2020-08-19,108,108,0,0,0
TE,2020-08-19,18,0,0,0,18
TF,2020-08-19,29,29,0,0,0
TO,2020-08-19,116,116,0,0,0
V,2020-08-19,304,304,0,0,0
VA,2020-08-19,122,122,0,0,0
VI,2020-08-19,141,141,0,0,0
Z,2020-08-19,262,7,0,0,255
ZA,2020-08-19,11,11,0,0,0
A,2020-08-20,146,146,0,0,0
AB,2020-08-20,51,51,0,0,0
AL,2020-08-20,105,105,0,0,0
AV,2020-08-20,49,49,0,0,0
B,2020-08-20,960,960,0,0,0
BA,2020-08-20,39,39,0,0,0
BI,2020-08-20,235,235,0,0,0
BU,2020-08-20,84,84,0,0,0
C,2020-08-20,124,124,0,0,0
CA,2020-08-20,85,85,0,0,0
CC,2020-08-20,30,30,0,0,0
CE,2020-08-20,4,4,0,0,0
CO,2020-08-20,60,60,0,0,0
CR,2020-08-20,55,55,0,0,0
CS,2020-08-20,50,50,0,0,0
CU,2020-08-20,15,15,0,0,0
GC,2020-08-20,192,190,0,0,2
GI,2020-08-20,83,82,0,1,0
GR,2020-08-20,72,72,0,0,0
GU,2020-08-20,42,42,0,0,0
H,2020-08-20,18,18,0,0,0
HU,2020-08-20,65,1,0,0,64
J,2020-08-20,47,47,0,0,0
L,2020-08-20,89,87,0,2,0
LE,2020-08-20,49,48,0,1,0
LO,2020-08-20,78,78,0,0,0
LU,2020-08-20,41,41,0,0,0
M,2020-08-20,2703,2703,0,0,0
MA,2020-08-20,206,206,0,0,0
ME,2020-08-20,9,8,0,0,1
MU,2020-08-20,221,221,0,0,0
NA,2020-08-20,101,101,0,0,0
O,2020-08-20,30,30,0,0,0
OR,2020-08-20,21,21,0,0,0
P,2020-08-20,26,26,0,0,0
PM,2020-08-20,327,327,0,0,0
PO,2020-08-20,22,22,0,0,0
S,2020-08-20,48,48,0,0,0
SA,2020-08-20,89,89,0,0,0
SE,2020-08-20,100,100,0,0,0
SG,2020-08-20,24,24,0,0,0
SO,2020-08-20,21,21,0,0,0
SS,2020-08-20,154,154,0,0,0
T,2020-08-20,91,91,0,0,0
TE,2020-08-20,15,1,0,0,14
TF,2020-08-20,28,28,0,0,0
TO,2020-08-20,158,158,0,0,0
V,2020-08-20,341,341,0,0,0
VA,2020-08-20,126,125,0,1,0
VI,2020-08-20,44,44,0,0,0
Z,2020-08-20,269,12,0,0,257
ZA,2020-08-20,18,18,0,0,0
A,2020-08-21,180,180,0,0,0
AB,2020-08-21,64,64,0,0,0
AL,2020-08-21,163,163,0,0,0
AV,2020-08-21,46,46,0,0,0
B,2020-08-21,909,909,0,0,0
BA,2020-08-21,53,53,0,0,0
BI,2020-08-21,207,207,0,0,0
BU,2020-08-21,77,77,0,0,0
C,2020-08-21,153,153,0,0,0
CA,2020-08-21,80,80,0,0,0
CC,2020-08-21,30,30,0,0,0
CE,2020-08-21,7,7,0,0,0
CO,2020-08-21,70,70,0,0,0
CR,2020-08-21,79,79,0,0,0
CS,2020-08-21,51,51,0,0,0
CU,2020-08-21,22,22,0,0,0
GC,2020-08-21,197,197,0,0,0
GI,2020-08-21,100,99,0,1,0
GR,2020-08-21,78,78,0,0,0
GU,2020-08-21,62,62,0,0,0
H,2020-08-21,10,10,0,0,0
HU,2020-08-21,42,1,0,0,41
J,2020-08-21,28,28,0,0,0
L,2020-08-21,119,116,0,3,0
LE,2020-08-21,16,16,0,0,0
LO,2020-08-21,69,69,0,0,0
LU,2020-08-21,31,31,0,0,0
M,2020-08-21,3981,3981,0,0,0
MA,2020-08-21,227,227,0,0,0
ME,2020-08-21,15,13,0,0,2
MU,2020-08-21,271,271,0,0,0
NA,2020-08-21,148,148,0,0,0
O,2020-08-21,33,33,0,0,0
OR,2020-08-21,25,25,0,0,0
P,2020-08-21,32,32,0,0,0
PM,2020-08-21,293,293,0,0,0
PO,2020-08-21,41,41,0,0,0
S,2020-08-21,98,98,0,0,0
SA,2020-08-21,44,44,0,0,0
SE,2020-08-21,83,83,0,0,0
SG,2020-08-21,20,20,0,0,0
SO,2020-08-21,20,19,0,1,0
SS,2020-08-21,121,121,0,0,0
T,2020-08-21,117,117,0,0,0
TE,2020-08-21,11,1,0,0,10
TF,2020-08-21,40,40,0,0,0
TO,2020-08-21,146,146,0,0,0
V,2020-08-21,350,350,0,0,0
VA,2020-08-21,102,102,0,0,0
VI,2020-08-21,46,46,0,0,0
Z,2020-08-21,218,18,0,0,200
ZA,2020-08-21,9,9,0,0,0
A,2020-08-22,156,156,0,0,0
AB,2020-08-22,51,51,0,0,0
AL,2020-08-22,176,176,0,0,0
AV,2020-08-22,20,20,0,0,0
B,2020-08-22,574,573,0,1,0
BA,2020-08-22,34,34,0,0,0
BI,2020-08-22,268,268,0,0,0
BU,2020-08-22,46,46,0,0,0
C,2020-08-22,150,150,0,0,0
CA,2020-08-22,59,59,0,0,0
CC,2020-08-22,39,39,0,0,0
CE,2020-08-22,12,12,0,0,0
CO,2020-08-22,101,101,0,0,0
CR,2020-08-22,63,63,0,0,0
CS,2020-08-22,71,71,0,0,0
CU,2020-08-22,18,18,0,0,0
GC,2020-08-22,211,211,0,0,0
GI,2020-08-22,43,43,0,0,0
GR,2020-08-22,65,65,0,0,0
GU,2020-08-22,32,32,0,0,0
H,2020-08-22,21,21,0,0,0
HU,2020-08-22,44,4,0,0,40
J,2020-08-22,26,26,0,0,0
L,2020-08-22,60,60,0,0,0
LE,2020-08-22,12,12,0,0,0
LO,2020-08-22,86,86,0,0,0
LU,2020-08-22,30,30,0,0,0
M,2020-08-22,1372,1372,0,0,0
MA,2020-08-22,175,175,0,0,0
ME,2020-08-22,7,6,0,0,1
MU,2020-08-22,272,272,0,0,0
NA,2020-08-22,109,109,0,0,0
O,2020-08-22,37,37,0,0,0
OR,2020-08-22,10,10,0,0,0
P,2020-08-22,6,6,0,0,0
PM,2020-08-22,224,224,0,0,0
PO,2020-08-22,39,39,0,0,0
S,2020-08-22,82,82,0,0,0
SA,2020-08-22,39,39,0,0,0
SE,2020-08-22,104,104,0,0,0
SG,2020-08-22,13,13,0,0,0
SO,2020-08-22,4,4,0,0,0
SS,2020-08-22,183,183,0,0,0
T,2020-08-22,59,59,0,0,0
TE,2020-08-22,9,0,0,0,9
TF,2020-08-22,48,48,0,0,0
TO,2020-08-22,135,135,0,0,0
V,2020-08-22,316,316,0,0,0
VA,2020-08-22,90,90,0,0,0
VI,2020-08-22,73,73,0,0,0
Z,2020-08-22,249,16,0,0,233
ZA,2020-08-22,19,19,0,0,0
A,2020-08-23,136,136,0,0,0
AB,2020-08-23,38,38,0,0,0
AL,2020-08-23,120,120,0,0,0
AV,2020-08-23,21,21,0,0,0
B,2020-08-23,495,495,0,0,0
BA,2020-08-23,32,32,0,0,0
BI,2020-08-23,329,329,0,0,0
BU,2020-08-23,53,53,0,0,0
C,2020-08-23,113,113,0,0,0
CA,2020-08-23,63,63,0,0,0
CC,2020-08-23,28,28,0,0,0
CE,2020-08-23,6,6,0,0,0
CO,2020-08-23,97,97,0,0,0
CR,2020-08-23,85,85,0,0,0
CS,2020-08-23,38,38,0,0,0
CU,2020-08-23,10,10,0,0,0
GC,2020-08-23,166,165,0,0,1
GI,2020-08-23,42,42,0,0,0
GR,2020-08-23,36,36,0,0,0
GU,2020-08-23,29,29,0,0,0
H,2020-08-23,12,12,0,0,0
HU,2020-08-23,29,4,0,0,25
J,2020-08-23,32,32,0,0,0
L,2020-08-23,51,51,0,0,0
LE,2020-08-23,16,16,0,0,0
LO,2020-08-23,95,95,0,0,0
LU,2020-08-23,43,43,0,0,0
M,2020-08-23,894,894,0,0,0
MA,2020-08-23,168,168,0,0,0
ME,2020-08-23,16,15,0,0,1
MU,2020-08-23,235,235,0,0,0
NA,2020-08-23,122,122,0,0,0
O,2020-08-23,44,44,0,0,0
OR,2020-08-23,19,19,0,0,0
P,2020-08-23,29,29,0,0,0
PM,2020-08-23,180,180,0,0,0
PO,2020-08-23,35,35,0,0,0
S,2020-08-23,31,31,0,0,0
SA,2020-08-23,29,29,0,0,0
SE,2020-08-23,84,84,0,0,0
SG,2020-08-23,15,15,0,0,0
SO,2020-08-23,10,9,0,1,0
SS,2020-08-23,234,234,0,0,0
T,2020-08-23,62,62,0,0,0
TE,2020-08-23,7,0,0,0,7
TF,2020-08-23,38,38,0,0,0
TO,2020-08-23,110,110,0,0,0
V,2020-08-23,241,241,0,0,0
VA,2020-08-23,76,76,0,0,0
VI,2020-08-23,122,122,0,0,0
Z,2020-08-23,177,33,0,0,144
ZA,2020-08-23,18,18,0,0,0
A,2020-08-24,182,182,0,0,0
AB,2020-08-24,63,63,0,0,0
AL,2020-08-24,126,126,0,0,0
AV,2020-08-24,21,21,0,0,0
B,2020-08-24,950,950,0,0,0
BA,2020-08-24,52,52,0,0,0
BI,2020-08-24,417,417,0,0,0
